customer_id,age,gender,city,occupation,annual_income_inr,credit_score,num_credit_cards,debt_to_income,avg_monthly_spend_inr,late_payments_12m,has_loan,loan_amount_inr,loan_term_months,existing_customer_years,products_owned,defaulted,churned,customer_segment
6623,59,Female,Hyderabad,Manager,391700,597,5,0.24,36900,0,1,1611600,181,0.4,2,0,0,Standard
6624,66,Female,Bengaluru,Junior Professional,208900,761,1,0.32,27090,1,0,0,0,2.0,2,0,0,Standard
6625,45,Female,Chennai,Self-Employed,1376200,573,2,0.18,28250,1,1,893000,85,5.7,3,1,0,Standard
6626,46,Female,Hyderabad,Retired,566100,694,2,0.53,10590,0,0,0,0,0.0,1,0,1,Standard
6627,58,Male,Jaipur,Junior Professional,1033300,738,1,0.34,33850,1,0,0,0,5.0,4,0,0,Silver
6628,50,Male,Bengaluru,Self-Employed,1131600,693,2,0.47,47820,0,0,0,0,6.0,2,0,0,Silver
6629,40,Female,Kolkata,Self-Employed,964700,778,5,0.31,40490,1,1,84300,220,10.1,5,0,0,Silver
6630,33,Female,Chennai,Self-Employed,1018600,589,3,0.38,27630,0,0,0,0,8.9,1,0,0,Standard
6631,43,Male,Bengaluru,Student,1052400,617,1,0.16,2170,0,1,1230700,101,2.8,4,0,0,Standard
6632,21,Male,Chennai,Student,955200,643,2,0.2,17960,1,1,1151900,214,2.2,2,1,0,Standard
6633,28,Other,Delhi,Junior Professional,595900,900,1,0.2,20110,1,1,50000,234,7.8,2,0,0,Standard
6634,56,Female,Pune,Junior Professional,560300,721,1,0.12,51780,1,1,813000,118,8.2,3,0,0,Standard
6635,63,Female,Ahmedabad,Senior Professional,858000,736,3,0.45,51050,0,1,1924300,163,5.9,3,0,0,Silver
6636,23,Male,Pune,Retired,849500,732,2,0.33,41230,1,0,0,0,0.3,3,0,0,Silver
6637,23,Female,Mumbai,Senior Professional,1071700,686,5,0.45,28070,0,1,1760400,28,4.1,1,0,0,Silver
6638,22,Female,Pune,Senior Professional,1340700,764,0,0.31,61070,0,0,0,0,2.4,0,0,0,Gold
6639,59,Female,Mumbai,Junior Professional,1037600,530,5,0.46,47580,0,1,1138000,139,0.3,3,0,0,Standard
6640,34,Male,Hyderabad,Senior Professional,575600,702,1,0.44,1000,1,0,0,0,5.1,2,0,0,Standard
6641,34,Female,Kolkata,Self-Employed,120000,714,0,0.31,66640,1,1,910600,81,1.3,2,0,0,Standard
6642,18,Female,Lucknow,Unemployed,592400,761,0,0.35,31750,3,1,1467600,201,11.5,3,0,0,Standard
6643,68,Female,Lucknow,Senior Professional,362200,588,3,0.37,53810,0,1,50000,101,0.9,3,0,0,Standard
6644,40,Female,Pune,Senior Professional,607900,593,0,0.46,44410,1,1,2073200,54,0.0,2,1,0,Standard
6645,59,Female,Bengaluru,Junior Professional,996900,598,2,0.32,9200,0,1,121100,238,4.8,2,0,0,Standard
6646,54,Male,Jaipur,Retired,933800,722,2,0.37,25650,0,0,0,0,9.1,4,0,0,Silver
6647,25,Female,Hyderabad,Junior Professional,1643300,723,2,0.15,1000,0,1,167500,90,4.7,3,0,0,Standard
6648,59,Female,Pune,Senior Professional,1093200,604,1,0.22,19520,0,1,1540500,128,2.5,4,0,0,Standard
6649,46,Male,Delhi,Senior Professional,1663700,833,0,0.24,37840,2,0,0,0,0.8,1,0,0,Gold
6650,49,Male,Hyderabad,Junior Professional,1186100,703,1,0.39,36370,1,1,563700,50,0.0,2,1,0,Silver
6651,28,Female,Chennai,Junior Professional,1334300,690,1,0.24,21600,1,0,0,0,2.3,2,0,0,Silver
6652,62,Male,Ahmedabad,Retired,756400,663,2,0.34,29940,1,1,958900,221,0.9,3,0,0,Silver
6653,66,Female,Jaipur,Student,470200,754,1,0.31,37200,0,0,0,0,4.8,5,0,0,Standard
6654,39,Male,Delhi,Junior Professional,720400,711,1,0.33,48430,1,1,143900,23,3.7,2,0,0,Silver
6655,22,Male,Pune,Junior Professional,895300,831,7,0.43,22470,0,1,337600,122,4.4,2,0,0,Silver
6656,62,Male,Lucknow,Junior Professional,648700,583,2,0.35,31990,0,0,0,0,1.3,3,0,0,Standard
6657,64,Female,Mumbai,Retired,499500,556,2,0.3,9920,1,0,0,0,3.6,1,1,1,Standard
6658,44,Female,Pune,Self-Employed,1066700,621,3,0.38,10630,1,1,1205800,212,7.3,0,0,0,Standard
6659,48,Male,Ahmedabad,Retired,497800,724,0,0.52,57600,0,0,0,0,0.0,1,0,1,Standard
6660,29,Male,Delhi,Unemployed,286600,646,3,0.33,65580,2,0,0,0,1.5,2,0,0,Standard
6661,21,Male,Kolkata,Manager,451200,782,0,0.17,39110,0,0,0,0,3.2,3,0,0,Standard
6662,67,Female,Chennai,Manager,806300,649,1,0.16,28490,0,0,0,0,2.7,4,0,0,Standard
6663,43,Other,Kolkata,Senior Professional,503600,767,3,0.29,25580,0,0,0,0,9.0,4,0,0,Standard
6664,32,Female,Ahmedabad,Self-Employed,808800,614,2,0.18,59410,2,0,0,0,0.0,4,1,0,Standard
6665,54,Male,Delhi,Self-Employed,1140200,775,5,0.03,1000,0,1,768200,225,0.0,1,0,0,Standard
6666,19,Female,Mumbai,Manager,1129800,790,2,0.28,80480,0,1,808900,164,7.9,2,0,0,Gold
6667,22,Male,Hyderabad,Senior Professional,635700,635,0,0.37,36620,0,1,1200200,123,0.0,4,0,1,Standard
6668,30,Male,Bengaluru,Self-Employed,378400,719,2,0.49,1000,1,0,0,0,1.6,1,0,0,Standard
6669,41,Male,Bengaluru,Junior Professional,669800,701,2,0.32,84210,2,0,0,0,5.2,2,0,0,Silver
6670,37,Male,Lucknow,Manager,1162300,721,3,0.36,1000,0,1,538300,180,8.2,2,0,1,Standard
6671,27,Male,Kolkata,Manager,1255700,783,1,0.38,1000,0,0,0,0,1.9,3,0,0,Standard
6672,36,Female,Hyderabad,Manager,1041200,758,0,0.33,17070,1,0,0,0,2.2,0,0,0,Standard
6673,35,Male,Kolkata,Manager,1380600,721,1,0.24,31850,1,1,518500,99,0.2,3,0,0,Silver
6674,45,Female,Delhi,Self-Employed,1591700,733,2,0.58,59030,0,1,476900,191,4.3,1,0,0,Silver
6675,47,Female,Delhi,Self-Employed,706700,578,2,0.2,28100,2,1,50000,86,9.0,4,0,0,Standard
6676,63,Female,Mumbai,Junior Professional,1494600,677,1,0.37,18890,2,1,488300,156,2.1,1,0,1,Standard
6677,59,Male,Chennai,Senior Professional,795800,592,1,0.23,28840,2,0,0,0,1.3,3,1,0,Standard
6678,33,Female,Kolkata,Student,1307900,679,0,0.33,28730,0,0,0,0,3.8,0,0,1,Silver
6679,64,Male,Pune,Junior Professional,1183400,769,2,0.37,63780,0,1,50000,220,6.0,1,0,0,Gold
6680,45,Male,Pune,Junior Professional,120000,679,3,0.3,56100,0,0,0,0,6.8,3,0,0,Standard
6681,27,Female,Delhi,Self-Employed,513500,480,2,0.17,22920,3,0,0,0,3.6,2,1,0,Standard
6682,35,Female,Kolkata,Self-Employed,411500,596,0,0.28,28110,1,0,0,0,9.2,3,0,0,Standard
6683,56,Female,Pune,Junior Professional,187200,726,2,0.45,1000,0,0,0,0,6.2,3,0,0,Standard
6684,60,Female,Lucknow,Unemployed,1251700,637,1,0.14,47640,0,1,1363700,195,4.2,2,0,1,Standard
6685,37,Female,Bengaluru,Senior Professional,1727500,743,2,0.52,33970,3,1,327900,115,4.1,0,0,0,Silver
6686,26,Female,Mumbai,Self-Employed,796900,583,3,0.33,42760,3,1,1306900,50,0.0,3,0,0,Standard
6687,27,Female,Chennai,Senior Professional,1241700,711,2,0.41,47640,0,0,0,0,2.3,3,1,0,Silver
6688,23,Female,Delhi,Self-Employed,1493900,715,4,0.19,66120,3,0,0,0,0.9,3,0,0,Silver
6689,54,Male,Delhi,Senior Professional,983300,743,3,0.3,27210,0,1,945200,60,3.3,1,0,1,Silver
6690,44,Other,Bengaluru,Student,889900,628,1,0.24,36080,0,0,0,0,1.4,3,0,0,Standard
6691,41,Female,Kolkata,Junior Professional,801700,742,4,0.36,66330,2,1,1180200,79,0.0,2,0,0,Silver
6692,52,Female,Chennai,Self-Employed,1115000,801,2,0.19,31530,1,1,50000,61,7.0,3,0,0,Silver
6693,61,Male,Jaipur,Retired,1249900,498,5,0.25,33190,1,0,0,0,0.0,4,0,0,Standard
6694,59,Male,Delhi,Manager,1084700,684,1,0.57,87790,2,1,1885200,75,11.9,3,0,0,Silver
6695,25,Female,Lucknow,Self-Employed,1071000,535,2,0.4,34100,1,1,78200,193,0.7,2,0,0,Standard
6696,48,Male,Chennai,Student,879500,611,4,0.37,69710,3,1,642000,172,3.9,3,0,0,Standard
6697,63,Male,Pune,Self-Employed,262800,618,1,0.36,23830,0,1,852400,132,0.0,3,0,0,Standard
6698,58,Female,Jaipur,Unemployed,1259100,675,3,0.5,25920,1,0,0,0,1.1,4,0,0,Silver
6699,35,Female,Chennai,Senior Professional,386100,710,1,0.3,1000,0,0,0,0,6.8,1,0,0,Standard
6700,38,Female,Delhi,Senior Professional,1147800,752,2,0.43,47230,1,1,311500,198,1.8,1,0,0,Gold
6701,64,Female,Bengaluru,Student,1202300,701,6,0.04,49340,1,0,0,0,2.0,2,0,0,Silver
6702,19,Male,Lucknow,Junior Professional,443800,734,1,0.31,36790,0,1,2543200,175,7.3,0,0,0,Standard
6703,45,Male,Mumbai,Student,656900,594,3,0.28,44170,1,1,868700,109,10.3,2,1,0,Standard
6704,24,Female,Lucknow,Self-Employed,1748600,765,2,0.26,52500,0,0,0,0,2.9,3,0,0,Gold
6705,64,Male,Kolkata,Self-Employed,868200,416,2,0.41,5360,0,0,0,0,0.0,4,0,1,Standard
6706,20,Female,Pune,Junior Professional,411900,802,3,0.3,36400,1,1,533900,29,3.1,2,1,0,Standard
6707,19,Other,Hyderabad,Retired,1220400,788,1,0.3,68180,0,1,1772300,177,3.3,4,0,0,Gold
6708,35,Female,Jaipur,Unemployed,590900,740,2,0.23,29340,1,1,1674200,135,4.1,3,0,0,Standard
6709,28,Female,Mumbai,Manager,131800,858,4,0.27,7480,0,0,0,0,6.2,2,0,0,Standard
6710,43,Female,Ahmedabad,Retired,1107900,536,1,0.08,56630,2,1,109000,175,6.8,1,0,0,Standard
6711,33,Female,Bengaluru,Retired,533400,742,3,0.28,37970,1,0,0,0,1.6,2,0,0,Standard
6712,36,Male,Hyderabad,Junior Professional,1028500,691,5,0.15,34460,3,0,0,0,4.5,2,0,0,Silver
6713,47,Female,Mumbai,Retired,574900,700,3,0.51,26860,0,0,0,0,4.7,2,0,0,Standard
6714,47,Male,Pune,Senior Professional,1182900,587,2,0.41,53410,0,0,0,0,9.9,2,0,0,Standard
6715,66,Female,Delhi,Junior Professional,973400,712,2,0.43,24000,0,1,440000,207,7.1,3,0,0,Silver
6716,42,Male,Delhi,Junior Professional,120000,708,3,0.16,63920,0,1,911600,141,2.1,2,0,0,Standard
6717,47,Female,Hyderabad,Self-Employed,1052800,625,2,0.42,36700,0,1,1249500,179,0.2,5,0,0,Standard
6718,53,Female,Chennai,Retired,784100,675,4,0.24,55260,2,1,1099200,205,2.7,1,0,0,Silver
6719,27,Male,Lucknow,Senior Professional,1466700,575,3,0.35,52920,1,1,50000,119,4.4,3,1,0,Standard
6720,52,Female,Jaipur,Manager,1058100,648,2,0.3,11380,1,1,760100,231,3.3,1,0,0,Standard
6721,62,Male,Chennai,Junior Professional,1202500,757,2,0.15,44550,0,0,0,0,1.3,2,0,0,Gold
6722,34,Male,Pune,Unemployed,615800,758,5,0.2,29630,0,1,982300,62,1.4,2,0,0,Silver
6723,27,Male,Ahmedabad,Junior Professional,584000,741,1,0.4,48130,0,0,0,0,7.1,2,0,1,Standard
6724,36,Male,Hyderabad,Manager,889700,757,1,0.4,33790,1,1,1060200,23,0.0,4,0,0,Silver
6725,32,Other,Ahmedabad,Manager,755800,758,3,0.16,1000,1,0,0,0,8.1,2,0,0,Standard
6726,48,Other,Kolkata,Student,1435200,629,2,0.46,50810,0,0,0,0,4.3,5,1,0,Standard
6727,62,Female,Ahmedabad,Retired,838700,707,2,0.27,1000,1,0,0,0,1.5,4,0,0,Standard
6728,49,Female,Lucknow,Retired,410100,767,0,0.17,37830,1,1,259100,192,4.3,2,0,1,Standard
6729,24,Female,Hyderabad,Senior Professional,569000,570,0,0.25,72900,2,1,410800,73,7.3,4,0,0,Standard
6730,34,Female,Mumbai,Self-Employed,1286000,569,3,0.16,63020,1,1,872200,161,5.0,1,0,0,Standard
6731,53,Female,Pune,Unemployed,833100,565,3,0.23,43050,1,1,1548200,230,2.3,2,1,0,Standard
6732,35,Male,Hyderabad,Junior Professional,811700,537,2,0.26,24770,1,0,0,0,2.7,2,0,0,Standard
6733,48,Female,Mumbai,Junior Professional,1324100,596,2,0.38,33750,1,1,1227100,176,3.5,3,0,0,Standard
6734,54,Other,Delhi,Self-Employed,534100,638,0,0.42,56030,1,0,0,0,5.6,3,0,0,Standard
6735,35,Male,Pune,Manager,120000,801,4,0.45,19220,1,1,858800,13,0.0,1,0,0,Standard
6736,51,Male,Lucknow,Self-Employed,558900,645,0,0.41,43360,0,0,0,0,2.5,3,0,0,Standard
6737,38,Male,Hyderabad,Manager,996800,559,5,0.09,17980,0,0,0,0,3.9,4,0,0,Standard
6738,25,Male,Pune,Self-Employed,800200,693,4,0.15,29370,0,1,980800,118,4.1,3,0,0,Silver
6739,37,Female,Delhi,Junior Professional,275800,665,2,0.45,25560,2,0,0,0,2.9,3,0,0,Standard
6740,40,Male,Delhi,Junior Professional,1306400,617,4,0.26,43290,2,0,0,0,4.5,3,0,0,Standard
6741,18,Female,Ahmedabad,Junior Professional,965400,633,3,0.3,45970,0,1,50000,67,0.0,0,0,0,Standard
6742,64,Female,Kolkata,Senior Professional,1055600,765,1,0.4,78070,1,0,0,0,0.0,0,0,0,Gold
6743,45,Male,Delhi,Self-Employed,1067800,567,4,0.47,31950,1,1,50000,44,8.7,4,1,0,Standard
6744,19,Female,Pune,Unemployed,380600,547,1,0.38,41450,0,1,1035100,63,4.0,3,1,0,Standard
6745,63,Female,Pune,Senior Professional,1021200,717,1,0.22,58500,0,0,0,0,3.6,3,0,1,Silver
6746,62,Female,Mumbai,Manager,1263000,631,3,0.17,34500,2,1,1028700,192,0.0,3,0,0,Standard
6747,18,Female,Hyderabad,Junior Professional,1356100,804,0,0.19,36950,0,0,0,0,0.0,2,1,0,Gold
6748,26,Female,Jaipur,Senior Professional,1188500,668,2,0.47,47190,0,0,0,0,5.4,3,1,0,Silver
6749,36,Male,Hyderabad,Retired,1105300,672,0,0.42,21470,2,0,0,0,8.3,3,0,0,Silver
6750,44,Male,Ahmedabad,Junior Professional,205000,743,4,0.33,39020,1,0,0,0,1.1,2,0,0,Standard
6751,55,Male,Kolkata,Self-Employed,894000,546,2,0.15,18780,2,0,0,0,5.1,3,0,0,Standard
6752,40,Male,Mumbai,Student,517400,707,0,0.43,28630,3,1,1210000,32,7.7,3,0,0,Standard
6753,49,Female,Lucknow,Senior Professional,1412900,651,3,0.34,77930,0,0,0,0,3.1,2,0,0,Silver
6754,18,Male,Lucknow,Self-Employed,1352200,762,1,0.23,32110,0,1,412000,76,8.2,4,0,0,Silver
6755,52,Female,Kolkata,Self-Employed,519800,628,3,0.31,39430,0,1,1012600,137,3.0,2,1,0,Standard
6756,65,Male,Delhi,Manager,881600,694,1,0.38,1000,0,1,558900,194,5.0,1,0,0,Standard
6757,45,Female,Jaipur,Unemployed,999400,651,1,0.27,43810,0,0,0,0,9.8,2,0,0,Silver
6758,41,Male,Mumbai,Unemployed,1260300,713,0,0.2,74520,1,1,662100,222,6.5,1,0,0,Silver
6759,33,Female,Pune,Manager,229800,660,2,0.34,18030,2,1,1311200,128,3.7,2,0,0,Standard
6760,67,Female,Chennai,Senior Professional,120000,701,0,0.35,56680,0,1,1218500,119,2.2,2,0,0,Standard
6761,19,Male,Kolkata,Senior Professional,915300,820,1,0.09,22600,2,1,50000,108,7.7,3,0,0,Silver
6762,32,Female,Delhi,Manager,120000,657,1,0.31,1890,0,1,749000,224,6.1,2,0,0,Standard
6763,25,Male,Jaipur,Self-Employed,963400,712,1,0.22,26250,1,1,1424200,46,6.3,0,0,0,Silver
6764,63,Female,Pune,Senior Professional,1136900,863,3,0.38,21330,0,1,715200,62,4.7,2,0,0,Silver
6765,43,Female,Bengaluru,Senior Professional,1394400,711,0,0.12,37310,0,1,1005900,75,6.9,1,0,0,Silver
6766,65,Male,Hyderabad,Junior Professional,651000,485,2,0.17,28950,1,1,901800,209,1.2,4,1,0,Standard
6767,52,Male,Kolkata,Student,964500,627,2,0.04,15030,1,1,299200,65,1.9,4,0,0,Standard
6768,46,Male,Delhi,Senior Professional,1160600,584,1,0.37,45650,1,0,0,0,1.3,3,0,1,Standard
6769,44,Female,Bengaluru,Unemployed,429700,754,2,0.14,58470,1,1,348900,184,6.2,3,0,0,Standard
6770,28,Female,Lucknow,Self-Employed,1266100,672,4,0.16,47990,2,1,243300,27,2.0,3,0,0,Silver
6771,47,Male,Jaipur,Retired,1009700,765,1,0.31,38560,1,1,1432200,17,1.7,3,0,0,Gold
6772,53,Male,Hyderabad,Self-Employed,657800,729,3,0.3,33450,0,1,472800,212,4.6,2,0,0,Silver
6773,68,Male,Pune,Junior Professional,956600,729,2,0.4,46710,0,1,845000,22,1.0,2,0,1,Silver
6774,46,Female,Chennai,Self-Employed,844300,582,0,0.41,23990,0,0,0,0,5.8,3,0,0,Standard
6775,66,Male,Bengaluru,Unemployed,1212000,720,3,0.46,51830,1,1,1411600,224,2.4,1,0,0,Silver
6776,67,Male,Bengaluru,Self-Employed,755800,789,3,0.51,9370,0,0,0,0,8.7,3,0,0,Standard
6777,45,Female,Delhi,Senior Professional,990800,564,3,0.45,1000,0,1,712900,210,8.5,2,0,0,Standard
6778,40,Male,Jaipur,Manager,651600,655,6,0.36,47270,2,1,621900,155,9.5,2,0,0,Silver
6779,25,Female,Bengaluru,Student,524900,708,1,0.35,13540,1,0,0,0,0.6,4,0,0,Standard
6780,31,Male,Delhi,Junior Professional,968600,688,0,0.39,19890,0,1,1263700,188,3.3,3,0,0,Standard
6781,63,Male,Kolkata,Junior Professional,541300,795,1,0.08,14240,0,0,0,0,7.6,3,0,0,Standard
6782,25,Female,Delhi,Senior Professional,1220200,738,4,0.3,46930,2,1,921100,30,9.6,1,0,0,Gold
6783,38,Male,Lucknow,Retired,1136900,712,0,0.1,19050,1,0,0,0,0.0,2,0,0,Standard
6784,54,Male,Jaipur,Junior Professional,594000,745,0,0.23,62800,0,0,0,0,6.3,2,0,0,Standard
6785,30,Other,Chennai,Student,985500,741,1,0.14,50360,2,1,1147200,71,4.8,1,0,0,Silver
6786,68,Female,Delhi,Self-Employed,592100,683,1,0.37,40290,1,1,969000,187,5.2,3,0,0,Standard
6787,51,Female,Delhi,Unemployed,258300,652,2,0.39,66990,1,0,0,0,0.9,3,0,0,Standard
6788,19,Male,Jaipur,Manager,661100,759,0,0.47,16310,1,0,0,0,2.9,0,0,0,Standard
6789,30,Male,Chennai,Senior Professional,879900,621,2,0.2,37600,0,1,427600,198,7.4,2,0,0,Standard
6790,56,Male,Pune,Senior Professional,1108600,674,1,0.24,1000,0,0,0,0,7.3,4,0,0,Standard
6791,62,Female,Delhi,Self-Employed,959800,587,1,0.45,24440,1,1,1492100,152,5.0,3,0,0,Standard
6792,66,Female,Jaipur,Unemployed,1263100,739,3,0.26,8660,0,0,0,0,8.2,4,0,0,Standard
6793,62,Female,Pune,Junior Professional,507500,779,2,0.23,53200,0,1,1124400,229,7.1,3,0,0,Standard
6794,21,Female,Mumbai,Retired,749300,605,0,0.41,60210,0,1,996000,50,9.4,3,0,0,Standard
6795,55,Male,Mumbai,Self-Employed,1557700,668,4,0.38,29570,2,1,232500,165,6.2,2,1,0,Silver
6796,23,Female,Lucknow,Self-Employed,127600,642,1,0.43,80710,1,0,0,0,13.4,1,0,0,Standard
6797,21,Male,Mumbai,Junior Professional,719200,766,0,0.38,18110,1,0,0,0,3.3,1,0,0,Standard
6798,53,Male,Bengaluru,Retired,471400,793,2,0.27,11250,0,0,0,0,10.8,4,0,0,Standard
6799,42,Female,Mumbai,Manager,821800,642,0,0.48,24190,0,1,903800,214,1.0,2,0,0,Standard
6800,51,Female,Mumbai,Senior Professional,726200,433,2,0.43,42640,0,0,0,0,3.9,2,1,0,Standard
6801,62,Male,Jaipur,Senior Professional,1140900,772,2,0.32,53930,0,1,1584100,36,6.5,5,0,0,Gold
6802,21,Male,Ahmedabad,Junior Professional,1002200,684,2,0.43,50860,1,1,886100,202,0.0,5,0,0,Silver
6803,45,Female,Hyderabad,Junior Professional,377800,684,0,0.32,28220,2,1,585000,154,2.5,3,0,0,Standard
6804,61,Male,Delhi,Student,664700,757,0,0.21,57460,0,0,0,0,11.4,0,0,0,Silver
6805,40,Female,Bengaluru,Junior Professional,900000,651,1,0.33,24620,3,1,293000,212,9.0,2,0,0,Silver
6806,45,Female,Hyderabad,Senior Professional,1195800,630,4,0.55,93180,2,0,0,0,0.0,1,0,0,Standard
6807,43,Male,Ahmedabad,Self-Employed,1873200,652,1,0.44,56480,0,1,705700,75,0.0,1,0,0,Silver
6808,65,Male,Pune,Self-Employed,1181100,719,2,0.37,1000,1,1,398200,35,0.0,4,0,1,Standard
6809,20,Male,Chennai,Manager,495000,750,1,0.21,25260,0,1,2239900,42,1.5,1,0,0,Standard
6810,63,Female,Mumbai,Junior Professional,862500,811,0,0.18,19880,3,0,0,0,4.2,2,0,0,Standard
6811,60,Male,Delhi,Senior Professional,972400,712,3,0.29,77390,1,0,0,0,7.0,2,0,0,Silver
6812,60,Female,Bengaluru,Self-Employed,692200,668,0,0.25,16350,1,0,0,0,7.7,1,0,0,Standard
6813,39,Male,Bengaluru,Self-Employed,1088100,751,1,0.32,1000,0,1,357900,108,10.1,2,1,0,Standard
6814,44,Female,Chennai,Junior Professional,120000,602,3,0.34,55350,1,1,1255300,87,8.6,1,0,0,Standard
6815,37,Male,Jaipur,Retired,1121300,794,0,0.15,1000,1,1,50000,86,0.0,1,0,0,Standard
6816,31,Male,Chennai,Self-Employed,709400,697,1,0.22,28020,2,0,0,0,2.7,2,0,0,Silver
6817,63,Female,Hyderabad,Unemployed,856100,662,3,0.28,51280,0,1,1387300,146,0.0,2,0,0,Silver
6818,44,Female,Pune,Self-Employed,1486300,603,1,0.37,27450,1,0,0,0,11.8,1,0,0,Standard
6819,55,Male,Mumbai,Senior Professional,395400,730,2,0.38,63700,1,1,515000,98,3.0,1,0,0,Standard
6820,23,Male,Ahmedabad,Retired,1009100,658,0,0.2,43110,2,0,0,0,1.9,1,0,0,Silver
6821,59,Female,Mumbai,Retired,1217600,672,2,0.17,17000,1,0,0,0,6.7,1,0,0,Standard
6822,52,Male,Hyderabad,Unemployed,968100,546,2,0.21,39610,1,1,229600,234,3.4,2,0,0,Standard
6823,69,Male,Lucknow,Retired,254300,645,0,0.42,70170,0,1,1974700,159,7.8,3,0,1,Standard
6824,24,Male,Chennai,Retired,1440200,635,3,0.26,40180,1,0,0,0,2.3,2,0,0,Standard
6825,46,Male,Ahmedabad,Self-Employed,815500,713,3,0.33,45820,2,0,0,0,7.3,4,0,0,Silver
6826,44,Female,Bengaluru,Junior Professional,689000,659,4,0.37,44590,0,1,1180700,166,0.0,4,0,0,Silver
6827,45,Female,Jaipur,Manager,775800,468,2,0.47,20850,0,1,50000,84,12.4,0,0,0,Standard
6828,20,Female,Hyderabad,Manager,747100,647,1,0.17,2060,1,1,970700,187,6.6,3,0,1,Standard
6829,42,Female,Bengaluru,Self-Employed,423900,564,2,0.47,43020,0,0,0,0,5.4,0,0,0,Standard
6830,33,Male,Mumbai,Senior Professional,966000,597,1,0.39,64360,2,0,0,0,2.7,3,0,0,Standard
6831,50,Female,Hyderabad,Manager,661100,760,4,0.52,47230,0,1,2177400,54,4.1,4,0,0,Silver
6832,30,Male,Pune,Retired,1168400,545,1,0.49,8420,0,1,907000,16,4.1,3,1,0,Standard
6833,40,Male,Mumbai,Senior Professional,1107000,704,3,0.33,43800,2,1,870100,110,3.6,1,0,1,Silver
6834,50,Female,Delhi,Junior Professional,1550300,639,4,0.23,54200,1,1,695500,41,5.2,4,1,1,Standard
6835,21,Male,Hyderabad,Self-Employed,815300,624,2,0.4,59200,2,1,776800,195,3.8,1,1,0,Standard
6836,58,Male,Ahmedabad,Senior Professional,578700,602,3,0.19,47740,0,1,565600,183,4.1,3,0,1,Standard
6837,55,Male,Pune,Junior Professional,312100,706,0,0.35,40520,0,1,1399500,95,2.9,1,0,1,Standard
6838,20,Female,Mumbai,Manager,1777300,715,0,0.23,22630,0,1,1628600,180,3.8,3,0,0,Silver
6839,21,Male,Mumbai,Retired,1164800,542,2,0.29,31700,0,1,1535700,81,5.0,2,1,1,Standard
6840,62,Female,Mumbai,Junior Professional,623000,772,0,0.06,55360,2,0,0,0,4.7,0,0,0,Silver
6841,32,Female,Hyderabad,Senior Professional,1577300,585,2,0.31,18500,0,0,0,0,4.0,2,0,0,Standard
6842,62,Female,Bengaluru,Senior Professional,1442500,711,5,0.33,17740,0,1,1264300,156,3.4,3,0,0,Standard
6843,43,Male,Delhi,Self-Employed,359500,586,2,0.26,49710,3,0,0,0,6.1,4,0,0,Standard
6844,35,Female,Chennai,Senior Professional,598600,643,0,0.31,42950,0,1,50000,70,2.2,2,0,0,Standard
6845,32,Male,Pune,Senior Professional,847100,578,3,0.19,64660,2,1,635100,19,0.0,4,0,0,Standard
6846,52,Female,Kolkata,Self-Employed,472000,638,1,0.41,53570,0,0,0,0,4.0,2,0,0,Standard
6847,23,Female,Lucknow,Retired,861400,664,2,0.32,24330,2,0,0,0,7.1,5,1,0,Silver
6848,38,Male,Kolkata,Junior Professional,1184800,588,4,0.59,66340,2,0,0,0,5.9,1,1,0,Standard
6849,35,Female,Lucknow,Manager,350700,705,4,0.36,41500,2,1,1170200,38,6.8,2,0,1,Standard
6850,26,Female,Lucknow,Self-Employed,1017200,716,7,0.37,49520,1,1,539300,137,3.0,1,0,0,Silver
6851,36,Male,Jaipur,Junior Professional,1367400,896,2,0.26,28380,1,1,50000,106,5.7,2,0,0,Silver
6852,45,Male,Hyderabad,Unemployed,1060100,754,1,0.46,45700,0,1,992700,187,10.9,3,0,0,Silver
6853,53,Female,Mumbai,Senior Professional,869800,774,2,0.27,25060,0,1,642400,34,0.5,6,0,0,Silver
6854,22,Female,Mumbai,Junior Professional,632800,538,1,0.53,1000,0,0,0,0,5.8,2,0,0,Standard
6855,63,Female,Jaipur,Student,1232300,523,0,0.52,71860,0,1,93800,223,3.1,0,0,0,Standard
6856,63,Male,Jaipur,Student,429200,656,0,0.26,18220,1,0,0,0,8.4,4,0,0,Standard
6857,53,Female,Hyderabad,Self-Employed,997100,823,2,0.29,24370,2,1,288400,93,4.2,2,0,0,Silver
6858,66,Female,Ahmedabad,Self-Employed,910200,878,2,0.23,23090,0,0,0,0,3.3,4,0,0,Silver
6859,40,Female,Chennai,Self-Employed,1350200,625,1,0.16,71970,0,1,593400,140,0.0,1,0,1,Standard
6860,60,Female,Mumbai,Self-Employed,666900,633,3,0.36,45330,1,1,50000,61,1.2,5,0,0,Standard
6861,55,Male,Kolkata,Senior Professional,700900,724,0,0.32,48340,0,1,398000,171,3.1,2,0,0,Silver
6862,47,Female,Mumbai,Retired,403300,664,2,0.4,55010,1,0,0,0,7.2,2,0,0,Standard
6863,27,Male,Delhi,Retired,1074900,666,0,0.31,50810,3,0,0,0,9.2,3,0,0,Silver
6864,46,Male,Chennai,Senior Professional,730500,731,4,0.42,40110,0,0,0,0,3.8,1,1,1,Silver
6865,64,Female,Mumbai,Self-Employed,555200,897,0,0.31,39460,1,1,50000,16,3.1,2,0,0,Standard
